gene_symbol,gs_name,gs_subcat,human_gene_symbol,logFC,AveExpr,adj.P.Val,threshold
312,GO_NEGATIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION,BP,MALSU1,1.22612856288478,5.03720680285474,0.00175879254190961,Increase
Rala,GO_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Ugt35a,GO_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,BP,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,BP,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,BP,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,BP,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3822,GO_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_NEGATIVE_REGULATION_OF_NEURON_DEATH,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Clk,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
312,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,BP,MALSU1,1.22612856288478,5.03720680285474,0.00175879254190961,Increase
Clk,GO_NEGATIVE_REGULATION_OF_NITROGEN_COMPOUND_METABOLIC_PROCESS,BP,PASD1,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
312,GO_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION,BP,MALSU1,1.22612856288478,5.03720680285474,0.00175879254190961,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_PHOSPHORYLATION,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
Rala,GO_NEGATIVE_REGULATION_OF_PROTEIN_BINDING,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_PROTEIN_COMPLEX_ASSEMBLY,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
312,GO_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,BP,MALSU1,1.22612856288478,5.03720680285474,0.00175879254190961,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
Clk,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
Ugt86Dd,GO_NEGATIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS,BP,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_NEGATIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS,BP,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
CG3822,GO_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Ugt35a,GO_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,BP,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,BP,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,BP,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,BP,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
CG3259,GO_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
Rala,GO_NEURAL_TUBE_DEVELOPMENT,BP,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
CG3259,GO_NEURAL_TUBE_DEVELOPMENT,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
Rala,GO_NEURAL_TUBE_FORMATION,BP,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
CG3259,GO_NEURAL_TUBE_PATTERNING,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3822,GO_NEUROLOGICAL_SYSTEM_PROCESS,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_NEURON_APOPTOTIC_PROCESS,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_NEURON_DEATH,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_NEURON_NEURON_SYNAPTIC_TRANSMISSION,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_NEURON_NEURON_SYNAPTIC_TRANSMISSION,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_NEURON_PART,CC,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_NEURON_PART,CC,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_NEURON_PROJECTION,CC,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_NEURON_PROJECTION,CC,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_NEURON_PROJECTION_TERMINUS,CC,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_NEURON_PROJECTION_TERMINUS,CC,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_NEURONAL_ACTION_POTENTIAL,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,MF,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,MF,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3259,GO_NONMOTILE_PRIMARY_CILIUM,CC,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG13032,GO_NONMOTILE_PRIMARY_CILIUM_ASSEMBLY,BP,CCDC13,3.48267781670936,6.08377696748961,1.69144814932207e-05,Increase
CG31235,GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK,CC,RDH14,1.57068216405216,6.544556162751,0.00600388681213686,Increase
Ugt35a,GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK,CC,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK,CC,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK,CC,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK,CC,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK,CC,UGT2B10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK,CC,UGT2B10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt35a,GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK,CC,UGT2B28,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK,CC,UGT2B28,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Clk,GO_NUCLEAR_TRANSCRIPTIONAL_REPRESSOR_COMPLEX,CC,PASD1,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Rala,GO_NUCLEAR_TRANSPORT,BP,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_NUCLEAR_TRANSPORT,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
CG16790,GO_NUCLEASE_ACTIVITY,MF,USB1,1.04442318837689,7.73504286491373,0.00426068419142162,Increase
Clk,GO_NUCLEIC_ACID_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,MF,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_NUCLEIC_ACID_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,MF,NPAS2,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG16790,GO_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS,BP,USB1,1.04442318837689,7.73504286491373,0.00426068419142162,Increase
UQCR-11,GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS,BP,UQCRH,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS,BP,UQCRHL,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
CG9149,GO_NUCLEOLUS,CC,ACAT2,1.19659918309213,8.7138932134705,0.00111035624683261,Increase
Rbm13,GO_NUCLEOLUS,CC,MAK16,1.60239513077428,8.23318391998501,0.000785279660451541,Increase
Clk,GO_NUCLEOPLASM_PART,CC,PASD1,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
UQCR-11,GO_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,BP,UQCRH,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,BP,UQCRHL,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,BP,UQCRH,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,BP,UQCRHL,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
CG13032,GO_ORGANELLE_ASSEMBLY,BP,CCDC13,3.48267781670936,6.08377696748961,1.69144814932207e-05,Increase
CG3259,GO_ORGANELLE_ASSEMBLY,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG5144,GO_ORGANELLE_INNER_MEMBRANE,CC,CKMT1A,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
CG5144,GO_ORGANELLE_INNER_MEMBRANE,CC,CKMT1B,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
CG5144,GO_ORGANELLE_INNER_MEMBRANE,CC,CKMT2,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
UQCR-11,GO_ORGANELLE_INNER_MEMBRANE,CC,UQCRH,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_ORGANELLE_INNER_MEMBRANE,CC,UQCRHL,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
Ugt35a,GO_ORGANIC_ACID_BINDING,MF,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_ORGANIC_ACID_BINDING,MF,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_ORGANIC_ACID_BINDING,MF,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_ORGANIC_ACID_BINDING,MF,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
CG5493,GO_ORGANIC_ACID_BIOSYNTHETIC_PROCESS,BP,CDO1,2.11410991076965,8.98000200413129,6.55267426057803e-05,Increase
CG8199,GO_ORGANIC_ACID_CATABOLIC_PROCESS,BP,BCKDHA,1.07465700273264,8.9249947258636,0.00127569522948366,Increase
CG5493,GO_ORGANIC_ACID_CATABOLIC_PROCESS,BP,CDO1,2.11410991076965,8.98000200413129,6.55267426057803e-05,Increase
CG8199,GO_ORGANIC_ACID_METABOLIC_PROCESS,BP,BCKDHA,1.07465700273264,8.9249947258636,0.00127569522948366,Increase
CG5493,GO_ORGANIC_ACID_METABOLIC_PROCESS,BP,CDO1,2.11410991076965,8.98000200413129,6.55267426057803e-05,Increase
CG5144,GO_ORGANIC_ACID_METABOLIC_PROCESS,BP,CKMT1A,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
CG5144,GO_ORGANIC_ACID_METABOLIC_PROCESS,BP,CKMT1B,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
CG5144,GO_ORGANIC_ACID_METABOLIC_PROCESS,BP,CKMT2,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
Ugt35a,GO_ORGANIC_ACID_METABOLIC_PROCESS,BP,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_ORGANIC_ACID_METABOLIC_PROCESS,BP,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_ORGANIC_ACID_METABOLIC_PROCESS,BP,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_ORGANIC_ACID_METABOLIC_PROCESS,BP,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_ORGANIC_ACID_METABOLIC_PROCESS,BP,UGT2A3,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_ORGANIC_ACID_METABOLIC_PROCESS,BP,UGT2A3,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_ORGANIC_ACID_METABOLIC_PROCESS,BP,UGT2B10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_ORGANIC_ACID_METABOLIC_PROCESS,BP,UGT2B10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt35a,GO_ORGANIC_ACID_METABOLIC_PROCESS,BP,UGT2B28,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_ORGANIC_ACID_METABOLIC_PROCESS,BP,UGT2B28,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
CG31235,GO_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS,BP,RDH14,1.57068216405216,6.544556162751,0.00600388681213686,Increase
CG5493,GO_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS,BP,CDO1,2.11410991076965,8.98000200413129,6.55267426057803e-05,Increase
CG8199,GO_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS,BP,BCKDHA,1.07465700273264,8.9249947258636,0.00127569522948366,Increase
CG5493,GO_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS,BP,CDO1,2.11410991076965,8.98000200413129,6.55267426057803e-05,Increase
CG8199,GO_ORGANONITROGEN_COMPOUND_METABOLIC_PROCESS,BP,BCKDHA,1.07465700273264,8.9249947258636,0.00127569522948366,Increase
CG5493,GO_ORGANONITROGEN_COMPOUND_METABOLIC_PROCESS,BP,CDO1,2.11410991076965,8.98000200413129,6.55267426057803e-05,Increase
CG5144,GO_ORGANONITROGEN_COMPOUND_METABOLIC_PROCESS,BP,CKMT1A,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
CG5144,GO_ORGANONITROGEN_COMPOUND_METABOLIC_PROCESS,BP,CKMT1B,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
CG5144,GO_ORGANONITROGEN_COMPOUND_METABOLIC_PROCESS,BP,CKMT2,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
UQCR-11,GO_ORGANONITROGEN_COMPOUND_METABOLIC_PROCESS,BP,UQCRH,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_ORGANONITROGEN_COMPOUND_METABOLIC_PROCESS,BP,UQCRHL,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_ORGANOPHOSPHATE_METABOLIC_PROCESS,BP,UQCRH,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_ORGANOPHOSPHATE_METABOLIC_PROCESS,BP,UQCRHL,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
CG31235,GO_OSSIFICATION,BP,RDH14,1.57068216405216,6.544556162751,0.00600388681213686,Increase
CG31235,GO_OSTEOBLAST_DIFFERENTIATION,BP,RDH14,1.57068216405216,6.544556162751,0.00600388681213686,Increase
CG8199,GO_OXIDATION_REDUCTION_PROCESS,BP,BCKDHA,1.07465700273264,8.9249947258636,0.00127569522948366,Increase
CG5493,GO_OXIDATION_REDUCTION_PROCESS,BP,CDO1,2.11410991076965,8.98000200413129,6.55267426057803e-05,Increase
CG31235,GO_OXIDATION_REDUCTION_PROCESS,BP,DHRS13,1.57068216405216,6.544556162751,0.00600388681213686,Increase
CG31235,GO_OXIDATION_REDUCTION_PROCESS,BP,RDH14,1.57068216405216,6.544556162751,0.00600388681213686,Increase
UQCR-11,GO_OXIDATION_REDUCTION_PROCESS,BP,UQCRH,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_OXIDATION_REDUCTION_PROCESS,BP,UQCRHL,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_OXIDATIVE_PHOSPHORYLATION,BP,UQCRH,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_OXIDATIVE_PHOSPHORYLATION,BP,UQCRHL,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
CG8199,GO_OXIDOREDUCTASE_ACTIVITY,MF,BCKDHA,1.07465700273264,8.9249947258636,0.00127569522948366,Increase
CG5493,GO_OXIDOREDUCTASE_ACTIVITY,MF,CDO1,2.11410991076965,8.98000200413129,6.55267426057803e-05,Increase
CG31235,GO_OXIDOREDUCTASE_ACTIVITY,MF,DHRS13,1.57068216405216,6.544556162751,0.00600388681213686,Increase
CG31235,GO_OXIDOREDUCTASE_ACTIVITY,MF,RDH14,1.57068216405216,6.544556162751,0.00600388681213686,Increase
UQCR-11,GO_OXIDOREDUCTASE_ACTIVITY,MF,UQCRH,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_OXIDOREDUCTASE_ACTIVITY,MF,UQCRHL,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
CG31235,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS,MF,RDH14,1.57068216405216,6.544556162751,0.00600388681213686,Increase
CG5493,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_SINGLE_DONORS_WITH_INCORPORATION_OF_MOLECULAR_OXYGEN,MF,CDO1,2.11410991076965,8.98000200413129,6.55267426057803e-05,Increase
CG8199,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS,MF,BCKDHA,1.07465700273264,8.9249947258636,0.00127569522948366,Increase
CG31235,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_OH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR,MF,RDH14,1.57068216405216,6.544556162751,0.00600388681213686,Increase
CG8199,GO_OXIDOREDUCTASE_COMPLEX,CC,BCKDHA,1.07465700273264,8.9249947258636,0.00127569522948366,Increase
CG3822,GO_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3259,GO_PATTERN_SPECIFICATION_PROCESS,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3822,GO_PDZ_DOMAIN_BINDING,MF,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_PDZ_DOMAIN_BINDING,MF,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Clk,GO_PEPTIDE_N_ACETYLTRANSFERASE_ACTIVITY,MF,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_PEPTIDYL_AMINO_ACID_MODIFICATION,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_PEPTIDYL_LYSINE_MODIFICATION,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG3822,GO_PERIKARYON,CC,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_PERIKARYON,CC,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG5144,GO_PHOSPHATE_CONTAINING_COMPOUND_METABOLIC_PROCESS,BP,CKMT1A,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
CG5144,GO_PHOSPHATE_CONTAINING_COMPOUND_METABOLIC_PROCESS,BP,CKMT1B,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
CG5144,GO_PHOSPHATE_CONTAINING_COMPOUND_METABOLIC_PROCESS,BP,CKMT2,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
UQCR-11,GO_PHOSPHATE_CONTAINING_COMPOUND_METABOLIC_PROCESS,BP,UQCRH,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_PHOSPHATE_CONTAINING_COMPOUND_METABOLIC_PROCESS,BP,UQCRHL,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
CG5144,GO_PHOSPHORYLATION,BP,CKMT1A,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
CG5144,GO_PHOSPHORYLATION,BP,CKMT1B,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
CG5144,GO_PHOSPHORYLATION,BP,CKMT2,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
UQCR-11,GO_PHOSPHORYLATION,BP,UQCRH,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_PHOSPHORYLATION,BP,UQCRHL,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
CG5144,GO_PHOSPHOTRANSFERASE_ACTIVITY_NITROGENOUS_GROUP_AS_ACCEPTOR,MF,CKMT1A,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
CG5144,GO_PHOSPHOTRANSFERASE_ACTIVITY_NITROGENOUS_GROUP_AS_ACCEPTOR,MF,CKMT1B,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
CG5144,GO_PHOSPHOTRANSFERASE_ACTIVITY_NITROGENOUS_GROUP_AS_ACCEPTOR,MF,CKMT2,1.05615221760388,5.2649885887739,0.0162270546202803,Increase
Clk,GO_PHOTOPERIODISM,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Ugt35a,GO_PIGMENT_METABOLIC_PROCESS,BP,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_PIGMENT_METABOLIC_PROCESS,BP,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_PIGMENT_METABOLIC_PROCESS,BP,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_PIGMENT_METABOLIC_PROCESS,BP,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
CG3822,GO_PLASMA_MEMBRANE_PROTEIN_COMPLEX,CC,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_PLASMA_MEMBRANE_PROTEIN_COMPLEX,CC,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_PLASMA_MEMBRANE_RECEPTOR_COMPLEX,CC,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_PLASMA_MEMBRANE_RECEPTOR_COMPLEX,CC,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_PLASMA_MEMBRANE_REGION,CC,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_PLASMA_MEMBRANE_REGION,CC,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Rbm13,GO_POLY_A_RNA_BINDING,MF,MAK16,1.60239513077428,8.23318391998501,0.000785279660451541,Increase
Rala,GO_POSITIVE_REGULATION_OF_AUTOPHAGY,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_POSITIVE_REGULATION_OF_BINDING,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Clk,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,BP,NPAS2,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Rala,GO_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
